slug,code_commune,nom_ville,code_postal,note_globale,environnement,transports,securite,sante,sports_et_loisirs,culture,enseignement,commerces,qualite_de_vie
chauvigny_86070,86070,Chauvigny,86300,8.44,8.0,3.0,9.0,7.0,7.0,7.0,7.0,7.0,10.0
valence-en-poitou_86082,86082,Valence En Poitou,86700,3.25,0.0,7.0,5.0,5.0,3.0,4.0,2.0,2.0,3.0
fontaine-le-comte_86100,86100,Fontaine Le Comte,86240,8.25,9.0,4.0,8.0,9.0,8.0,8.0,7.0,7.0,9.0
jaunay-marigny_86115,86115,Jaunay Marigny,86130,7.37,7.33,5.0,8.0,6.67,6.67,6.0,7.67,6.67,8.0
loudun_86137,86137,Loudun,86200,6.53,7.9,3.1,6.3,6.0,7.5,7.0,6.4,5.8,6.8
mignaloux-beauvoir_86157,86157,Mignaloux Beauvoir,86550,5.5,7.0,1.5,7.0,6.5,6.0,6.0,5.5,4.5,5.5
migne-auxances_86158,86158,Migne Auxances,86440,7.96,8.17,7.0,7.67,8.0,7.83,5.83,6.5,7.0,8.67
montamise_86163,86163,Montamise,86360,6.32,6.5,7.0,7.5,8.0,7.5,6.5,7.5,6.5,5.5
montmorillon_86165,86165,Montmorillon,86500,7.83,9.25,4.0,8.75,7.5,6.75,8.25,8.0,6.75,8.25
naintre_86174,86174,Naintre,86530,7.69,9.0,7.0,8.0,6.0,7.0,7.0,6.0,9.0,8.0
neuville-de-poitou_86177,86177,Neuville De Poitou,86170,6.33,5.67,4.33,6.33,6.33,7.0,5.67,7.33,8.0,6.33
poitiers_86194,86194,Poitiers,86000,5.85,6.46,4.29,6.0,6.41,5.98,5.74,7.21,5.68,5.72
saint-benoit_86214,86214,Saint Benoit,86280,8.97,9.0,6.0,8.5,9.0,8.0,7.5,7.5,8.0,10.0
saint-georges-les-baillargeaux_86222,86222,Saint Georges Les Baillargeaux,86130,6.99,8.5,3.75,8.25,6.0,7.0,6.0,6.0,6.25,7.5
saint-martin-la-pallu_86281,86281,Saint Martin La Pallu,86380,7.44,8.0,4.0,9.0,7.0,5.0,3.0,5.0,6.0,9.0
vivonne_86293,86293,Vivonne,86370,6.88,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0
vouille_86294,86294,Vouille,86190,,,,,,,,,,
vouneuil-sous-biard_86297,86297,Vouneuil Sous Biard,86580,6.0,8.0,1.0,5.0,7.0,6.0,4.0,4.0,5.0,7.0
aixe-sur-vienne_87001,87001,Aixe Sur Vienne,87700,4.94,7.0,5.25,5.75,6.25,5.25,4.25,5.75,3.5,4.5
ambazac_87002,87002,Ambazac,87240,6.72,8.5,5.0,9.0,6.5,5.0,2.5,6.0,5.0,7.5
bellac_87011,87011,Bellac,87300,4.43,4.67,4.83,4.0,6.33,4.5,4.17,5.33,5.0,4.0
condat-sur-vienne_87048,87048,Condat Sur Vienne,87920,4.13,5.0,7.0,2.0,8.0,5.0,7.0,8.0,8.0,2.0
couzeix_87050,87050,Couzeix,87270,5.52,6.14,3.29,4.0,5.43,6.43,5.14,6.43,5.71,5.71
feytiat_87065,87065,Feytiat,87220,7.5,9.0,1.0,6.0,9.0,9.0,9.0,8.0,5.0,8.0
isle_87075,87075,Isle,87170,7.33,7.71,4.43,6.14,8.29,7.43,6.71,7.43,6.29,7.86
limoges_87085,87085,Limoges,87000,5.76,6.23,5.02,4.93,5.82,6.14,5.88,5.94,5.82,5.8
le-palais-sur-vienne_87113,87113,Le Palais Sur Vienne,87410,4.06,4.5,4.5,3.0,4.0,5.0,4.5,4.0,3.5,4.0
panazol_87114,87114,Panazol,87350,6.29,6.67,5.33,5.0,5.0,7.33,5.33,4.33,5.67,7.0
rilhac-rancon_87125,87125,Rilhac Rancon,87570,,,,,,,,,,
rochechouart_87126,87126,Rochechouart,87600,,,,,,,,,,
saint-junien_87154,87154,Saint Junien,87200,5.61,4.84,2.61,7.21,5.87,5.87,4.26,6.76,6.13,5.76
saint-leonard-de-noblat_87161,87161,Saint Leonard De Noblat,87400,6.08,6.8,4.2,5.8,6.6,7.2,5.6,6.8,4.6,6.2
saint-yrieix-la-perche_87187,87187,Saint Yrieix La Perche,87500,6.33,7.33,3.56,7.33,7.22,6.89,6.0,7.11,6.11,6.22
verneuil-sur-vienne_87201,87201,Verneuil Sur Vienne,87430,8.04,9.0,5.0,7.67,8.0,6.33,6.0,7.0,7.67,9.0
la-bresse_88075,88075,La Bresse,88250,7.5,8.33,3.67,8.67,7.0,9.0,8.0,5.67,5.67,8.0
charmes_88090,88090,Charmes,88130,7.19,8.0,8.0,3.33,8.33,7.67,5.67,7.67,7.67,7.33
epinal_88160,88160,Epinal,88000,5.88,6.22,5.72,5.01,5.32,7.35,6.35,6.43,5.15,5.82
gerardmer_88196,88196,Gerardmer,88400,8.75,9.9,3.9,8.7,7.7,9.7,7.7,8.1,8.3,9.5
golbey_88209,88209,Golbey,88190,5.44,4.21,6.0,5.07,6.21,6.21,4.79,6.29,6.0,5.29
mirecourt_88304,88304,Mirecourt,88500,7.51,7.0,4.8,6.4,7.2,9.0,8.4,8.8,6.2,7.8
neufchateau_88321,88321,Neufchateau,88300,6.07,6.88,4.76,3.88,6.47,6.94,6.65,6.0,5.59,6.24
rambervillers_88367,88367,Rambervillers,88700,6.25,7.0,5.25,3.25,7.25,7.75,7.0,4.25,6.25,6.5
raon-l-etape_88372,88372,Raon L'Etape,88110,5.37,5.84,4.32,4.89,4.63,5.84,6.32,5.21,4.63,5.53
remiremont_88383,88383,Remiremont,88200,6.35,6.83,4.5,6.5,6.92,7.0,6.08,6.67,6.33,6.33
rupt-sur-moselle_88408,88408,Rupt Sur Moselle,88360,7.35,9.0,3.5,8.0,8.0,7.5,6.0,6.0,5.5,8.0
saint-die_88413,88413,Saint Die Des Vosges,88100,6.37,7.26,5.74,6.19,4.74,7.07,6.26,5.88,5.76,6.62
saint-etienne-les-remiremont_88415,88415,Saint Etienne Les Remiremont,88200,,,,,,,,,,
saint-nabord_88429,88429,Saint Nabord,88200,5.63,8.0,3.0,6.0,3.0,7.0,4.0,7.0,4.0,6.0
capavenir-vosges_88465,88465,Capavenir Vosges,88150,4.36,4.67,3.67,4.0,5.33,5.17,4.33,5.17,4.0,4.17
vagney_88486,88486,Vagney,88120,,,,,,,,,,
le-val-d-ajol_88487,88487,Le Val D'Ajol,88340,6.67,8.2,1.6,8.2,6.2,6.8,4.4,6.4,5.8,7.4
vittel_88516,88516,Vittel,88800,6.43,6.4,4.8,7.0,5.4,8.0,7.4,7.0,7.2,6.2
auxerre_89024,89024,Auxerre,89000,6.77,7.71,5.07,6.63,5.26,7.44,6.64,6.37,6.38,7.11
avallon_89025,89025,Avallon,89200,6.39,7.88,3.5,6.5,4.75,6.0,6.25,5.88,6.38,6.88
charny-oree-de-puisaye_89086,89086,Charny,89120,,,,,,,,,,
joigny_89206,89206,Joigny,89300,5.7,5.74,5.04,4.79,4.28,6.33,6.51,6.47,5.47,5.82
migennes_89257,89257,Migennes,89400,5.7,5.53,6.26,4.53,4.79,6.95,6.89,6.53,5.95,5.47
moneteau_89263,89263,Moneteau,89470,,,,,,,,,,
paron_89287,89287,Paron,89100,7.07,7.0,8.0,6.5,5.5,8.0,5.0,8.5,4.5,7.5
saint-florentin_89345,89345,Saint Florentin,89600,4.82,4.95,3.86,4.14,4.27,6.68,4.45,5.86,6.09,4.59
sens_89387,89387,Sens,89100,5.33,6.12,4.96,4.57,4.7,5.99,5.78,5.18,5.31,5.33
tonnerre_89418,89418,Tonnerre,89700,4.8,5.05,3.95,4.5,5.1,6.3,5.85,5.6,4.8,4.45
villeneuve-sur-yonne_89464,89464,Villeneuve Sur Yonne,89500,5.25,5.67,4.0,3.89,3.44,5.44,5.67,6.11,5.22,5.56
bavilliers_90008,90008,Bavilliers,90800,8.69,9.0,7.0,8.0,6.0,10.0,9.0,8.0,10.0,9.0
beaucourt_90009,90009,Beaucourt,90500,8.31,8.0,7.5,7.5,8.25,9.0,9.0,9.25,6.5,8.5
belfort_90010,90010,Belfort,90000,6.29,7.01,7.02,5.6,5.58,6.73,6.38,6.64,5.55,6.27
danjoutin_90032,90032,Danjoutin,90400,5.19,4.5,7.5,4.0,4.0,5.5,4.5,7.5,5.5,5.0
delle_90033,90033,Delle,90100,8.75,10.0,7.0,5.0,7.0,10.0,7.0,5.0,9.0,10.0
offemont_90075,90075,Offemont,90300,6.71,8.0,7.33,4.33,6.33,6.33,5.0,6.67,4.67,7.33
valdoie_90099,90099,Valdoie,90300,7.31,5.0,6.0,8.0,7.0,10.0,3.0,5.0,9.0,8.0
angerville_91016,91016,Angerville,91670,5.41,5.63,3.5,5.13,5.5,5.63,5.38,3.63,7.13,5.63
arpajon_91021,91021,Arpajon,91290,6.33,6.17,6.1,5.25,6.7,6.9,6.58,6.73,7.68,6.15
athis-mons_91027,91027,Athis Mons,91200,5.85,5.53,6.91,4.53,6.09,6.45,5.91,6.14,6.0,5.75
ballainvilliers_91044,91044,Ballainvilliers,91160,5.73,7.0,4.55,5.27,4.45,5.18,4.18,6.0,4.18,6.36
ballancourt-sur-essonne_91045,91045,Ballancourt Sur Essonne,91610,6.87,7.52,4.52,6.0,5.9,6.69,6.76,6.59,6.66,7.41
bievres_91064,91064,Bievres,91570,8.38,8.64,5.71,8.71,6.93,8.29,8.43,7.86,8.07,8.93
boissy-sous-saint-yon_91085,91085,Boissy Sous Saint Yon,91790,6.83,7.71,2.71,7.43,6.0,7.71,6.14,6.43,4.57,7.57
bondoufle_91086,91086,Bondoufle,91070,5.79,6.38,5.78,5.27,4.7,6.11,4.86,6.27,5.43,5.97
boussy-saint-antoine_91097,91097,Boussy Saint Antoine,91800,5.62,6.08,6.5,4.7,6.3,6.93,5.9,6.1,5.63,5.23
bretigny-sur-orge_91103,91103,Bretigny Sur Orge,91220,6.06,6.26,7.31,5.0,5.31,6.56,6.19,5.77,6.5,6.0
breuillet_91105,91105,Breuillet,91650,7.84,8.08,5.92,8.15,5.62,8.69,8.46,8.08,7.85,8.08
brunoy_91114,91114,Brunoy,91800,7.13,7.57,5.66,6.45,6.34,7.06,6.94,7.22,6.76,7.52
bures-sur-yvette_91122,91122,Bures Sur Yvette,91440,6.97,7.03,6.48,7.38,6.38,6.76,5.93,7.0,5.76,7.34
chilly-mazarin_91161,91161,Chilly Mazarin,91380,5.71,5.21,7.02,4.78,5.88,7.38,6.52,6.06,5.96,5.31
corbeil-essonnes_91174,91174,Corbeil Essonnes,91100,5.16,4.87,6.13,3.99,6.51,6.66,5.9,5.69,5.5,4.67
le-coudray-montceaux_91179,91179,Le Coudray Montceaux,91830,7.08,7.25,7.08,6.75,5.25,6.67,4.58,6.92,6.08,7.83
crosne_91191,91191,Crosne,91560,7.45,7.8,6.08,7.39,7.0,7.77,7.41,8.09,6.03,7.7
dourdan_91200,91200,Dourdan,91410,6.49,7.38,5.91,6.02,5.96,7.06,6.79,6.94,5.98,6.47
draveil_91201,91201,Draveil,91210,7.8,8.18,5.74,7.25,7.13,8.25,7.47,7.49,7.76,8.2
egly_91207,91207,Egly,91520,6.57,6.86,6.1,6.57,6.62,5.52,5.52,6.29,6.81,6.86
epinay-sous-senart_91215,91215,Epinay Sous Senart,91860,5.25,5.91,5.28,4.59,5.91,6.91,5.76,5.89,3.15,5.07
epinay-sur-orge_91216,91216,Epinay Sur Orge,91360,7.33,7.63,7.48,6.3,6.61,7.09,6.23,7.63,6.02,7.78
etampes_91223,91223,Etampes,91150,5.89,6.74,5.12,4.93,5.11,6.61,6.18,6.35,6.01,5.89
etrechy_91226,91226,Etrechy,91580,8.57,8.38,8.05,8.48,7.19,8.1,7.71,8.67,8.48,9.0
evry-courcouronnes_91228,91228,Evry Courcouronnes,91000,5.28,5.62,6.31,4.24,6.02,6.15,5.56,5.66,5.64,4.92
la-ferte-alais_91232,91232,La Ferte Alais,91590,6.26,5.73,4.91,6.36,5.27,5.73,6.36,7.18,6.27,6.55
fleury-merogis_91235,91235,Fleury Merogis,91700,5.77,6.29,5.38,4.96,5.29,6.33,5.75,5.88,6.46,5.75
forges-les-bains_91249,91249,Forges Les Bains,91470,6.16,6.5,2.64,6.86,7.07,5.86,4.71,6.86,4.36,6.71
gif-sur-yvette_91272,91272,Gif Sur Yvette,91190,7.94,8.4,6.91,7.47,6.95,8.05,7.37,8.11,7.77,8.24
grigny_91286,91286,Grigny,91350,3.52,3.93,5.74,2.19,3.74,4.64,3.75,3.97,3.3,3.12
igny_91312,91312,Igny,91430,8.04,8.46,5.38,7.92,6.49,8.05,7.33,7.92,7.28,8.72
itteville_91315,91315,Itteville,91760,6.75,6.8,4.4,7.0,3.6,5.8,6.4,6.8,6.4,7.6
juvisy-sur-orge_91326,91326,Juvisy Sur Orge,91260,6.36,6.02,8.47,5.46,5.0,6.29,6.45,6.29,6.36,6.43
lardy_91330,91330,Lardy,91510,7.5,8.42,6.04,7.85,6.04,7.04,7.27,7.96,5.92,7.92
leuville-sur-orge_91333,91333,Leuville Sur Orge,91310,7.36,7.43,5.0,6.64,7.5,7.57,6.79,6.79,6.57,7.93
limours-en-hurepoix_91338,91338,Limours,91470,7.56,7.42,2.58,6.92,5.25,8.08,6.92,8.08,7.08,8.58
linas_91339,91339,Linas,91310,5.99,6.15,4.92,4.77,4.0,7.54,6.69,6.62,4.62,6.31
lisses_91340,91340,Lisses,91090,6.99,6.96,7.13,6.13,6.54,8.17,6.58,6.88,6.08,7.17
longjumeau_91345,91345,Longjumeau,91160,5.0,3.77,5.51,4.61,7.02,6.03,5.73,6.08,5.04,4.53
longpont-sur-orge_91347,91347,Longpont Sur Orge,91310,5.49,6.93,3.52,4.81,2.89,5.93,4.93,5.59,4.85,6.04
marcoussis_91363,91363,Marcoussis,91460,7.59,7.37,4.93,7.37,7.19,8.56,8.56,7.96,7.0,7.81
marolles-en-hurepoix_91376,91376,Marolles En Hurepoix,91630,8.09,8.31,7.23,8.08,7.46,7.85,7.0,7.62,6.92,8.62
massy_91377,91377,Massy,91300,6.3,5.87,8.22,4.98,6.76,7.5,7.27,5.96,6.27,5.99
mennecy_91386,91386,Mennecy,91540,7.01,7.34,5.1,6.8,5.81,7.66,7.2,7.02,6.78,7.31
milly-la-foret_91405,91405,Milly La Foret,91490,8.02,8.67,4.22,7.89,7.22,7.44,7.44,7.78,8.33,8.67
montgeron_91421,91421,Montgeron,91230,7.68,7.76,6.45,7.2,7.05,8.12,8.09,8.17,7.83,7.78
montlhery_91425,91425,Montlhery,91310,6.15,6.18,3.82,5.07,5.14,6.43,5.86,6.79,7.07,6.5
morangis_91432,91432,Morangis,91420,6.22,6.37,5.55,5.55,6.18,7.11,6.03,6.47,6.32,6.24
morigny-champigny_91433,91433,Morigny Champigny,91150,8.1,8.75,6.5,8.5,6.25,7.75,7.5,7.5,6.75,8.75
morsang-sur-orge_91434,91434,Morsang Sur Orge,91390,6.12,6.32,5.21,5.13,5.27,6.76,6.1,6.11,4.76,6.52
la-norville_91457,91457,La Norville,91290,8.64,9.08,6.17,9.08,7.92,9.5,7.75,8.42,7.0,9.17
nozay_91458,91458,Nozay,91620,7.6,8.36,4.0,7.55,7.73,8.0,7.09,7.73,6.45,8.09
ollainville_91461,91461,Ollainville,91290,6.98,7.0,5.64,5.82,5.55,6.73,6.73,6.64,7.18,7.55
orsay_91471,91471,Orsay,91400,7.31,7.22,7.05,6.56,7.39,7.46,6.66,8.85,6.8,7.37
palaiseau_91477,91477,Palaiseau,91120,7.2,6.84,7.0,7.0,6.57,7.83,7.36,7.4,7.13,7.25
paray-vieille-poste_91479,91479,Paray Vieille Poste,91550,5.63,5.25,4.81,5.25,5.78,6.53,5.69,5.72,5.33,5.72
le-plessis-pate_91494,91494,Le Plessis Pate,91220,7.6,7.88,6.18,7.06,5.29,8.35,7.76,7.35,6.82,8.12
quincy-sous-senart_91514,91514,Quincy Sous Senart,91480,7.73,8.11,6.54,7.29,7.57,7.36,7.18,7.0,7.79,8.11
ris-orangis_91521,91521,Ris Orangis,91130,5.92,5.69,6.42,5.17,5.88,7.24,6.88,6.4,5.5,5.69
saclay_91534,91534,Saclay,91400,6.25,7.14,4.09,6.32,5.59,5.86,4.95,6.27,5.14,6.82
saint-cheron_91540,91540,Saint Cheron,91530,8.35,8.77,6.85,8.31,7.54,8.0,7.23,8.0,7.46,8.92
sainte-genevieve-des-bois_91549,91549,Sainte Genevieve Des Bois,91700,6.04,6.02,6.06,4.72,6.11,7.54,6.64,6.34,7.24,5.75
saint-germain-les-arpajon_91552,91552,Saint Germain Les Arpajon,91180,5.12,5.4,4.93,4.4,5.13,5.97,5.97,5.53,4.07,5.07
saint-germain-les-corbeil_91553,91553,Saint Germain Les Corbeil,91250,7.42,8.14,6.05,7.73,5.91,6.82,6.55,7.05,6.86,7.95
saint-michel-sur-orge_91570,91570,Saint Michel Sur Orge,91240,6.04,6.83,6.59,5.22,5.49,7.27,6.68,6.15,4.66,5.98
saint-pierre-du-perray_91573,91573,Saint Pierre Du Perray,91280,6.28,6.71,6.7,4.88,5.04,6.59,5.55,6.7,6.18,6.52
saintry-sur-seine_91577,91577,Saintry Sur Seine,91250,6.68,7.91,4.27,6.09,5.09,5.91,5.91,6.55,4.73,7.55
saulx-les-chartreux_91587,91587,Saulx Les Chartreux,91160,7.47,7.09,5.14,7.23,6.95,7.41,7.27,7.45,7.36,7.95
savigny-sur-orge_91589,91589,Savigny Sur Orge,91600,5.73,5.55,6.56,5.59,5.6,5.34,4.08,7.3,5.38,5.79
soisy-sur-seine_91600,91600,Soisy Sur Seine,91450,7.9,9.1,5.8,8.0,7.2,7.9,6.73,7.83,7.17,8.33
tigery_91617,91617,Tigery,91250,7.82,8.63,5.31,6.69,5.88,8.13,6.81,7.06,7.06,8.69
verrieres-le-buisson_91645,91645,Verrieres Le Buisson,91370,7.24,8.17,5.4,6.13,6.66,7.19,7.23,7.55,6.51,7.62
vigneux-sur-seine_91657,91657,Vigneux Sur Seine,91270,6.63,7.07,6.88,5.89,6.76,7.63,6.52,6.39,6.3,6.58
villabe_91659,91659,Villabe,91100,7.39,7.44,5.78,6.89,4.89,7.33,6.44,7.11,8.33,8.0
villebon-sur-yvette_91661,91661,Villebon Sur Yvette,91140,7.2,7.38,5.04,6.92,5.96,8.29,7.33,7.88,6.13,7.54
la-ville-du-bois_91665,91665,La Ville Du Bois,91620,5.76,6.3,3.45,5.05,4.2,5.6,4.85,6.5,5.8,6.3
villemoisson-sur-orge_91667,91667,Villemoisson Sur Orge,91360,7.61,8.5,6.73,7.05,6.41,7.95,7.05,8.09,5.68,8.05
villiers-sur-orge_91685,91685,Villiers Sur Orge,91700,5.43,6.94,3.35,5.29,5.41,5.53,4.88,6.53,4.71,5.53
viry-chatillon_91687,91687,Viry Chatillon,91170,6.08,6.01,7.13,4.86,5.42,7.67,6.72,6.93,5.58,5.86
wissous_91689,91689,Wissous,91320,7.1,6.22,5.78,7.22,5.39,7.91,7.22,6.48,6.13,7.65
yerres_91691,91691,Yerres,91330,7.64,7.82,6.24,7.45,7.33,7.99,8.23,7.18,6.85,7.9
les-ulis_91692,91692,Les Ulis,91940,6.61,7.35,6.1,5.15,6.29,8.18,6.95,6.4,7.39,6.48
antony_92002,92002,Antony,92160,8.25,8.07,7.83,7.8,8.46,8.33,7.99,8.29,7.98,8.4
asnieres-sur-seine_92004,92004,Asnieres Sur Seine,92600,6.23,5.3,7.27,5.74,6.36,6.5,6.35,6.49,6.78,6.12
bagneux_92007,92007,Bagneux,92220,5.02,4.99,7.1,4.29,5.07,6.19,5.3,4.07,3.81,4.95
bois-colombes_92009,92009,Bois Colombes,92270,7.36,6.72,6.95,7.36,6.7,7.13,6.87,7.42,7.09,7.68
boulogne-billancourt_92012,92012,Boulogne Billancourt,92100,6.93,5.58,7.54,6.23,7.53,7.58,7.17,6.63,8.31,6.78
bourg-la-reine_92014,92014,Bourg La Reine,92340,7.94,7.09,8.55,7.78,7.83,7.32,6.95,8.18,7.64,8.21
chatenay-malabry_92019,92019,Chatenay Malabry,92290,6.53,7.17,5.89,5.65,6.22,7.24,7.43,6.19,5.53,6.64
chatillon_92020,92020,Chatillon,92320,7.18,6.95,7.88,6.78,7.4,7.33,6.76,6.67,7.18,7.24
chaville_92022,92022,Chaville,92370,7.31,7.39,8.13,7.25,6.5,6.71,6.36,6.99,5.83,7.72
clamart_92023,92023,Clamart,92140,7.23,7.15,6.32,6.92,7.63,7.33,6.92,7.26,6.84,7.41
clichy_92024,92024,Clichy,92110,5.42,3.68,7.22,5.42,7.47,6.47,5.83,5.69,5.09,4.98
colombes_92025,92025,Colombes,92700,6.29,5.66,7.77,5.31,6.82,6.77,6.26,5.67,6.86,6.19
courbevoie_92026,92026,Courbevoie,92400,7.26,6.08,8.02,7.08,7.35,7.48,7.13,7.16,7.47,7.3
fontenay-aux-roses_92032,92032,Fontenay Aux Roses,92260,7.53,7.9,7.37,7.22,7.23,7.63,7.55,6.63,6.3,7.83
garches_92033,92033,Garches,92380,7.42,7.87,5.06,7.29,7.38,7.36,7.0,7.64,6.34,7.84
la-garenne-colombes_92035,92035,La Garenne Colombes,92250,7.7,6.71,7.59,7.9,7.57,6.98,7.13,7.55,7.94,7.97
gennevilliers_92036,92036,Gennevilliers,92230,5.13,5.17,7.25,4.03,6.23,7.1,6.2,4.79,4.25,4.63
issy-les-moulineaux_92040,92040,Issy Les Moulineaux,92130,6.76,5.76,7.82,6.72,7.09,7.46,6.84,6.53,6.25,6.71
levallois-perret_92044,92044,Levallois Perret,92300,7.82,6.82,7.88,8.1,8.2,8.4,7.44,7.47,8.36,7.79
malakoff_92046,92046,Malakoff,92240,6.24,5.12,7.99,5.06,6.59,7.07,6.54,6.36,4.86,6.29
meudon_92048,92048,Meudon,92190,7.52,8.24,7.21,7.54,7.33,7.56,7.0,7.2,5.88,7.79
montrouge_92049,92049,Montrouge,92120,7.19,5.34,8.13,6.81,7.2,7.2,7.13,6.68,7.82,7.33
nanterre_92050,92050,Nanterre,92000,5.32,5.04,7.78,3.87,5.82,6.61,6.01,4.41,5.96,4.96
neuilly-sur-seine_92051,92051,Neuilly Sur Seine,92200,7.67,7.57,7.99,7.99,8.22,7.06,7.19,7.74,7.09,7.74
le-plessis-robinson_92060,92060,Le Plessis Robinson,92350,7.86,8.3,5.8,8.46,7.79,7.82,7.56,7.19,7.37,8.19
puteaux_92062,92062,Puteaux,92800,7.98,7.3,8.07,8.32,7.62,8.62,8.17,6.71,7.78,8.14
rueil-malmaison_92063,92063,Rueil Malmaison,92500,7.06,7.42,6.25,6.0,6.71,7.29,7.71,7.09,7.06,7.18
saint-cloud_92064,92064,Saint Cloud,92210,7.65,8.21,7.43,7.4,7.83,7.14,7.18,7.78,5.85,7.95
sceaux_92071,92071,Sceaux,92330,8.23,8.73,7.15,7.63,7.49,7.9,8.03,8.92,7.85,8.48
sevres_92072,92072,Sevres,92310,7.08,6.64,6.9,6.85,7.23,7.42,7.13,7.83,6.75,7.06
suresnes_92073,92073,Suresnes,92150,6.66,6.39,6.49,6.0,8.02,6.79,6.83,6.24,6.64,6.64
vanves_92075,92075,Vanves,92170,5.7,5.47,6.91,4.74,5.79,5.88,4.96,6.88,5.0,5.7
vaucresson_92076,92076,Vaucresson,92420,7.33,8.37,6.25,7.04,5.96,6.6,6.33,7.37,6.25,7.89
ville-d-avray_92077,92077,Ville D'Avray,92410,7.08,7.9,4.58,6.91,6.75,7.26,6.96,7.16,6.19,7.43
villeneuve-la-garenne_92078,92078,Villeneuve La Garenne,92390,5.51,5.51,6.22,4.84,4.99,6.58,5.98,4.73,6.01,5.41
aubervilliers_93001,93001,Aubervilliers,93300,5.4,3.8,7.58,4.29,6.47,6.61,6.41,6.02,5.47,4.97
aulnay-sous-bois_93005,93005,Aulnay Sous Bois,93600,6.52,6.51,7.4,5.21,6.45,7.26,7.06,6.68,7.67,6.27
bagnolet_93006,93006,Bagnolet,93170,4.48,3.66,7.21,3.12,5.37,5.44,5.15,4.44,4.95,4.04
le-blanc-mesnil_93007,93007,Le Blanc Mesnil,93150,5.03,5.25,5.85,4.05,6.27,6.38,5.51,5.26,5.13,4.6
bobigny_93008,93008,Bobigny,93000,4.28,3.53,7.33,3.15,5.13,5.76,5.14,4.31,4.16,3.74
bondy_93010,93010,Bondy,93140,4.27,3.41,6.65,2.95,5.62,5.43,4.73,4.32,4.67,3.82
le-bourget_93013,93013,Le Bourget,93350,5.08,4.29,7.69,4.98,5.27,6.04,5.13,5.98,5.24,4.58
clichy-sous-bois_93014,93014,Clichy Sous Bois,93390,3.18,3.49,3.14,2.49,3.86,5.19,4.0,4.05,3.08,2.7
coubron_93015,93015,Coubron,93470,7.59,8.21,5.71,7.71,7.0,6.79,6.14,7.43,6.71,8.21
la-courneuve_93027,93027,La Courneuve,93120,4.33,4.19,7.22,3.26,4.87,5.59,4.45,4.69,4.42,3.82
drancy_93029,93029,Drancy,93700,5.05,4.4,5.88,4.5,5.77,6.44,5.69,4.88,5.1,4.76
dugny_93030,93030,Dugny,93440,4.35,5.62,3.84,3.0,4.56,5.42,4.98,4.24,3.18,4.33
epinay-sur-seine_93031,93031,Epinay Sur Seine,93800,5.9,5.83,7.81,4.59,5.61,6.75,6.35,5.37,6.23,5.74
gagny_93032,93032,Gagny,93220,5.46,5.7,6.26,5.02,5.63,5.89,5.47,5.96,3.5,5.49
gournay-sur-marne_93033,93033,Gournay Sur Marne,93460,7.3,8.23,5.9,6.6,6.0,6.9,6.22,6.87,6.8,7.9
l-ile-saint-denis_93039,93039,L'Ile Saint Denis,93450,5.83,6.03,6.47,4.79,4.37,6.24,5.58,5.18,4.84,6.21
les-lilas_93045,93045,Les Lilas,93260,6.85,5.92,8.05,5.69,7.29,6.86,6.94,6.64,7.19,6.87
livry-gargan_93046,93046,Livry Gargan,93190,5.51,5.66,5.61,5.02,6.13,6.8,6.01,6.17,5.11,5.2
montfermeil_93047,93047,Montfermeil,93370,5.53,5.83,4.76,5.01,6.53,6.23,5.49,5.91,5.08,5.45
montreuil_93048,93048,Montreuil,93100,4.91,3.85,5.64,3.83,5.25,6.02,6.52,4.9,5.5,4.63
neuilly-plaisance_93049,93049,Neuilly Plaisance,93360,7.12,7.41,7.08,6.58,6.87,7.09,6.41,6.73,6.53,7.39
neuilly-sur-marne_93050,93050,Neuilly Sur Marne,93330,5.96,6.7,6.1,4.68,5.38,7.66,5.94,5.67,4.63,6.07
noisy-le-grand_93051,93051,Noisy Le Grand,93160,7.76,7.28,8.0,6.91,7.11,8.22,8.25,7.84,7.82,7.85
noisy-le-sec_93053,93053,Noisy Le Sec,93130,5.13,4.08,7.28,4.34,5.7,6.15,6.12,5.42,4.6,4.79
pantin_93055,93055,Pantin,93500,6.31,5.38,8.31,4.83,6.59,6.97,7.03,5.77,6.33,6.22
les-pavillons-sous-bois_93057,93057,Les Pavillons Sous Bois,93320,7.13,6.57,6.26,6.58,7.0,6.94,7.28,7.36,6.96,7.4
pierrefitte-sur-seine_93059,93059,Pierrefitte Sur Seine,93380,3.51,3.12,6.41,2.38,4.39,4.31,3.73,4.0,3.38,3.05
le-pre-saint-gervais_93061,93061,Le Pre Saint Gervais,93310,6.02,5.52,5.96,4.95,6.18,6.33,5.62,5.9,6.18,6.21
le-raincy_93062,93062,Le Raincy,93340,7.6,7.21,7.19,7.75,7.77,6.93,6.75,7.92,8.12,7.74
romainville_93063,93063,Romainville,93230,6.15,5.84,6.58,5.04,6.49,6.64,6.34,5.98,6.12,6.18
rosny-sous-bois_93064,93064,Rosny Sous Bois,93110,6.39,5.34,7.01,5.99,6.34,6.92,6.59,5.82,7.63,6.32
saint-denis_93066,93066,Saint Denis,93200,4.08,3.18,7.09,2.53,4.66,5.45,5.55,4.26,4.21,3.55
